Version CSV1|Tool WEBBOX|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;;;;Sunny WebBox;Sunny WebBox;SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209)
06.01.2013 09:10;78561.21;2131;18049.36;17485.39;3551;50.01;10;3000;604.6;398.06;0.58;0.31;1.95;0.2;2.4;34;0.61;0.6;0.61;2816;;;;972;Ok;10336.84;249;2339.55;2269.71;447;50.01;11;3000;605.68;399.69;0.6;0.31;244.26;246.29;246.08;0.61;0.61;0.62;365;123;Ok;none;-------;-------;10312.11;253;2345.21;2274.3;450;50.01;10;3000;606.6;399.22;0.6;0.31;244.11;246.25;246;0.62;0.61;0.63;361;121;Ok;none;-------;-------;10252.65;251;2338.27;2267.95;447;50.02;10;3000;596.19;396.92;0.58;0.31;244.27;244.56;244.2;0.62;0.61;0.62;347;121;Ok;none;-------;-------;10255.65;253;2331.18;2266.2;446;50.01;10;3000;605.21;396.99;589;303;242.42;246.26;244.1;0.62;0.61;0.62;356;120;Ok;none;-------;-------;10264.56;316;2347.27;2274.06;429;50.01;11;3000;606.34;396.05;0.56;0.3;243.67;245.84;245.25;0.58;0.59;0.59;342;120;Ok;none;-------;-------;10215.45;355;2345.68;2269.74;426;50.01;11;3000;603.63;397.36;0.57;0.31;243.47;246.09;245.74;0.58;0.58;0.58;344;121;Ok;none;-------;-------;8236.92;224;1999.74;1928.43;449;50.01;10;3000;606.23;399.7;563;301;244.18;246.5;246.17;0.62;0.61;0.62;341;120;Ok;none;-------;-------;8687.04;230;2002.44;1935;457;50.02;10;3000;606.99;398.56;593;317;242.49;244.45;244.09;0.63;0.63;0.64;360;126;Ok;none;-------;-------;1.95;0.2;2.4;34;Ok
06.01.2013 09:15;78561.5;2131;18050.02;17486.06;3422;50;10;3000;602.9;396.39;0.56;0.3;2.25;0.4;2.5;32;0.59;0.58;0.59;2720;;;;940;Ok;10336.87;249;2339.64;2269.79;431;50;11;3000;603.14;397.54;0.59;0.3;244.16;246.15;245.92;0.59;0.59;0.6;353;119;Ok;none;-------;-------;10312.15;253;2345.29;2274.38;433;50;10;3000;605.49;396.95;0.58;0.3;244.01;246.11;245.84;0.59;0.59;0.6;348;117;Ok;none;-------;-------;10252.68;251;2338.36;2268.03;431;50;10;3000;594.7;395.04;0.57;0.3;244.17;244.44;244.06;0.59;0.59;0.6;336;117;Ok;none;-------;-------;10255.69;253;2331.26;2266.28;431;50;10;3000;603.95;396.46;571;293;242.34;246.11;243.95;0.59;0.59;0.6;344;116;Ok;none;-------;-------;10264.59;316;2347.36;2274.15;413;50;11;3000;602.97;394.8;0.55;0.3;243.58;245.7;245.1;0.56;0.57;0.56;330;116;Ok;none;-------;-------;10215.48;355;2345.77;2269.82;410;50;11;3000;603.19;396.37;0.55;0.3;243.37;245.95;245.58;0.56;0.56;0.56;332;117;Ok;none;-------;-------;8236.95;224;1999.83;1928.52;432;50;10;3000;606.32;397.73;542;292;244.08;246.34;246;0.6;0.59;0.6;328;116;Ok;none;-------;-------;8687.07;230;2002.52;1935.09;441;50;11;3000;603.48;396.29;579;309;242.4;244.32;243.94;0.61;0.61;0.62;349;122;Ok;none;-------;-------;2.25;0.4;2.5;32;Ok
06.01.2013 09:20;78561.84;2131;18050.69;17486.73;3658;50;10;3000;604.09;398.06;0.6;0.31;2.01;0.4;2.6;35;0.63;0.62;0.63;2890;;;;996;Ok;10336.92;249;2339.72;2269.87;461;50;10;3000;605.05;400.51;0.62;0.32;244.05;246.27;246.04;0.63;0.63;0.64;375;126;Ok;none;-------;-------;10312.19;253;2345.38;2274.47;463;50;11;3000;605.9;398.8;0.61;0.31;243.9;246.23;245.97;0.63;0.63;0.64;369;124;Ok;none;-------;-------;10252.73;251;2338.44;2268.11;462;50.01;10;3000;594.64;396.2;0.6;0.32;244.07;244.58;244.21;0.63;0.63;0.64;357;124;Ok;none;-------;-------;10255.73;253;2331.34;2266.37;460;50;10;3000;605.95;397.01;603;310;242.25;246.24;244.1;0.63;0.63;0.64;365;123;Ok;none;-------;-------;10264.63;316;2347.44;2274.23;441;50;12;3000;603.04;396.01;0.58;0.31;243.48;245.84;245.23;0.6;0.61;0.6;351;123;Ok;none;-------;-------;10215.52;355;2345.85;2269.91;437;50;12;3000;604.48;397.94;0.58;0.31;243.25;246.07;245.71;0.6;0.6;0.6;353;124;Ok;none;-------;-------;8237;224;1999.91;1928.6;462;50;10;3000;607.36;399.99;577;309;243.97;246.47;246.14;0.63;0.63;0.64;350;123;Ok;none;-------;-------;8687.12;230;2002.61;1935.17;472;50.01;10;3000;606.35;398.03;611;326;242.31;244.45;244.08;0.65;0.65;0.66;370;129;Ok;none;-------;-------;2.01;0.4;2.6;35;Ok
06.01.2013 09:25;78562.25;2131;18051.36;17487.39;4409;49.99;11;3000;607.92;402.4;0.71;0.37;1.82;0.5;2.6;42;0.75;0.75;0.76;3453;;;;1184;Ok;10336.97;249;2339.8;2269.96;555;49.99;11;3000;611.77;403.59;0.73;0.37;243.9;246.08;245.74;0.76;0.75;0.76;445;150;Ok;none;-------;-------;10312.24;253;2345.46;2274.55;557;49.99;11;3000;609.39;402.64;0.72;0.37;243.77;246.06;245.69;0.76;0.75;0.77;441;147;Ok;none;-------;-------;10252.78;251;2338.52;2268.2;556;49.99;11;3000;599.21;401.24;0.71;0.37;243.93;244.42;243.93;0.76;0.76;0.77;428;148;Ok;none;-------;-------;10255.79;253;2331.43;2266.45;554;49.99;10;3000;605.4;400.82;720;365;242.13;246.06;243.82;0.76;0.76;0.77;435;146;Ok;none;-------;-------;10264.68;316;2347.52;2274.31;534;49.99;11;3000;608.35;401.8;0.69;0.37;243.35;245.66;244.95;0.73;0.73;0.73;421;146;Ok;none;-------;-------;10215.57;355;2345.93;2269.99;529;49.99;12;3000;608.58;402.02;0.7;0.37;243.12;245.89;245.43;0.72;0.72;0.72;423;147;Ok;none;-------;-------;8237.05;224;1999.99;1928.68;556;49.99;11;3000;611.92;404.67;686;363;243.84;246.29;245.85;0.76;0.75;0.76;419;147;Ok;none;-------;-------;8687.17;230;2002.69;1935.25;568;49.99;11;3000;608.81;402.48;726;382;242.2;244.3;243.82;0.78;0.78;0.79;441;153;Ok;none;-------;-------;1.82;0.5;2.6;42;Ok
06.01.2013 09:30;78562.8;2131;18052.02;17488.06;5607;49.98;11;3000;615.26;407.73;0.89;0.46;2.12;0.6;2.7;55;0.95;0.95;0.96;4369;;;;1491;Ok;10337.04;249;2339.89;2270.04;706;49.98;11;3000;617.8;410.07;0.91;0.46;244.55;246.46;246.28;0.95;0.96;0.97;560;189;Ok;none;-------;-------;10312.31;253;2345.54;2274.63;706;49.98;11;3000;616.89;408.12;0.9;0.46;244.41;246.43;246.21;0.96;0.95;0.97;554;185;Ok;none;-------;-------;10252.85;251;2338.61;2268.28;704;49.98;11;3000;606.85;405.73;0.89;0.46;244.58;244.81;244.48;0.96;0.96;0.97;541;187;Ok;none;-------;-------;10255.85;253;2331.51;2266.53;704;49.98;10;3000;614.9;406.43;896;455;242.79;246.46;244.37;0.96;0.96;0.97;551;184;Ok;none;-------;-------;10264.75;316;2347.61;2274.4;686;49.98;12;3000;614.87;406.91;0.87;0.45;243.99;246.04;245.47;0.93;0.94;0.93;536;184;Ok;none;-------;-------;10215.64;355;2346.02;2270.07;679;49.98;11;3000;615.2;407.58;0.87;0.45;243.75;246.27;245.95;0.92;0.93;0.93;536;185;Ok;none;-------;-------;8237.12;224;2000.08;1928.77;704;49.98;11;3000;618.7;409.72;860;453;244.48;246.67;246.38;0.96;0.95;0.96;532;185;Ok;none;-------;-------;8687.24;230;2002.77;1935.34;718;49.98;11;3000;616.91;407.29;906;473;242.85;244.69;244.36;0.98;0.98;0.99;559;192;Ok;none;-------;-------;2.12;0.6;2.7;55;Ok
06.01.2013 09:35;78563.46;2131;18052.69;17488.73;7277;49.98;10;3000;621.77;412.54;1.13;0.58;1.84;0.9;2.7;70;1.24;1.24;1.24;5636;;;;1916;Ok;10337.12;249;2339.97;2270.12;915;49.98;11;3000;623.73;413.9;1.16;0.59;244.86;246.72;246.52;1.24;1.24;1.25;722;242;Ok;none;-------;-------;10312.4;253;2345.63;2274.72;915;49.98;11;3000;623.5;412.97;1.15;0.58;244.73;246.7;246.46;1.24;1.24;1.25;715;238;Ok;none;-------;-------;10252.93;251;2338.69;2268.36;909;49.98;10;3000;615.35;410.61;1.14;0.59;244.88;245.07;244.73;1.24;1.24;1.24;700;241;Ok;none;-------;-------;10255.94;253;2331.59;2266.62;911;49.98;10;3000;621.05;411.51;1141;577;243.11;246.71;244.61;1.24;1.24;1.25;708;237;Ok;none;-------;-------;10264.83;316;2347.69;2274.48;897;49.98;11;3000;621.51;411.77;1.11;0.57;244.29;246.29;245.71;1.22;1.23;1.22;692;236;Ok;none;-------;-------;10215.72;355;2346.1;2270.16;890;49.98;11;3000;620.72;412.51;1.12;0.58;244.07;246.53;246.21;1.21;1.21;1.21;696;238;Ok;none;-------;-------;8237.2;224;2000.16;1928.85;912;49.98;11;3000;625.27;413.98;1091;576;244.81;246.93;246.63;1.24;1.23;1.24;682;238;Ok;none;-------;-------;8687.32;230;2002.86;1935.42;928;49.98;11;3000;623.08;413.11;1157;596;243.18;244.96;244.62;1.26;1.27;1.27;721;246;Ok;none;-------;-------;1.84;0.9;2.7;70;Ok
06.01.2013 09:40;78564.15;2131;18053.36;17489.39;7975;49.99;10;3000;624.17;414.26;1.23;0.63;1.83;1.2;2.7;76;1.35;1.35;1.36;6152;;;;2084;Ok;10337.21;249;2340.05;2270.21;1003;49.99;11;3000;626.42;415.68;1.26;0.64;244.71;246.58;246.46;1.36;1.36;1.37;787;264;Ok;none;-------;-------;10312.48;253;2345.71;2274.8;1002;49.99;11;3000;624.48;413.7;1.25;0.63;244.57;246.55;246.39;1.36;1.35;1.37;781;259;Ok;none;-------;-------;10253.02;251;2338.77;2268.45;999;49.99;11;3000;618.24;413.93;1.24;0.64;244.72;244.92;244.67;1.36;1.36;1.37;767;263;Ok;none;-------;-------;10256.02;253;2331.68;2266.7;995;49.99;10;3000;622.49;412.02;1240;626;242.96;246.57;244.55;1.36;1.35;1.37;771;257;Ok;none;-------;-------;10264.92;316;2347.77;2274.56;982;49.99;11;3000;625.12;414.06;1.21;0.62;244.14;246.15;245.65;1.34;1.34;1.33;753;256;Ok;none;-------;-------;10215.81;355;2346.18;2270.24;978;49.99;11;3000;624.78;414.47;1.22;0.63;243.92;246.39;246.14;1.33;1.33;1.33;762;259;Ok;none;-------;-------;8237.29;224;2000.24;1928.93;998;49.99;11;3000;627.54;414.97;1188;625;244.66;246.79;246.57;1.36;1.35;1.36;745;259;Ok;none;-------;-------;8687.41;230;2002.94;1935.5;1018;49.99;10;3000;624.3;415.26;1260;645;243.05;244.83;244.57;1.39;1.39;1.4;786;267;Ok;none;-------;-------;1.83;1.2;2.7;76;Ok
06.01.2013 09:45;78564.88;2131;18054.02;17490.06;8623;50;11;3000;626.19;417.09;1.33;0.68;2.4;1.3;2.8;83;1.47;1.46;1.47;6639;;;;2248;Ok;10337.3;249;2340.14;2270.29;1083;50;11;3000;628.25;418.87;1.35;0.68;244.65;246.82;246.38;1.47;1.46;1.48;848;284;Ok;none;-------;-------;10312.57;253;2345.79;2274.88;1084;50;11;3000;629.11;417.79;1.34;0.67;244.51;246.79;246.32;1.47;1.46;1.48;841;279;Ok;none;-------;-------;10253.11;251;2338.86;2268.53;1083;50;11;3000;618.57;415.54;1.33;0.69;244.66;245.19;244.62;1.48;1.47;1.48;824;285;Ok;none;-------;-------;10256.11;253;2331.76;2266.78;1074;50;11;3000;625.05;414.95;1330;669;242.92;246.83;244.5;1.46;1.46;1.47;831;277;Ok;none;-------;-------;10265.01;316;2347.86;2274.65;1061;50;12;3000;626.02;416.22;1.3;0.66;244.09;246.4;245.57;1.45;1.45;1.44;814;276;Ok;none;-------;-------;10215.9;355;2346.27;2270.32;1058;50;11;3000;627.7;416.76;1.31;0.67;243.86;246.63;246.07;1.44;1.44;1.44;823;279;Ok;none;-------;-------;8237.38;224;2000.33;1929.02;1077;50;11;3000;629.49;419.34;1281;667;244.6;247.04;246.5;1.46;1.45;1.47;806;279;Ok;none;-------;-------;8687.51;230;2003.02;1935.59;1103;50;11;3000;625.33;417.26;1363;695;243.01;245.11;244.52;1.51;1.51;1.51;852;289;Ok;none;-------;-------;2.4;1.3;2.8;83;Ok
06.01.2013 09:50;78565.66;2131;18054.69;17490.73;8971;49.99;9;3000;628.87;417.62;1.37;0.7;2.56;1.5;2.9;86;1.53;1.52;1.53;6898;;;;2332;Ok;10337.4;249;2340.22;2270.37;1127;49.99;9;3000;631;420.09;1.4;0.7;244.79;247;246.35;1.53;1.52;1.54;882;294;Ok;none;-------;-------;10312.67;253;2345.88;2274.97;1126;49.99;9;3000;632.68;418.66;1.38;0.69;244.64;246.96;246.29;1.53;1.52;1.54;873;289;Ok;none;-------;-------;10253.21;251;2338.94;2268.61;1135;49.99;11;3000;619.03;415.59;1.39;0.72;244.8;245.37;244.6;1.55;1.54;1.55;860;298;Ok;none;-------;-------;10256.21;253;2331.84;2266.87;1113;49.99;10;3000;628.9;417.17;1369;688;243.06;246.99;244.48;1.52;1.51;1.52;861;286;Ok;none;-------;-------;10265.1;316;2347.94;2274.73;1098;49.99;9;3000;628.06;416.14;1.34;0.68;244.22;246.57;245.55;1.5;1.49;1.49;841;284;Ok;none;-------;-------;10215.99;355;2346.35;2270.41;1101;49.99;10;3000;630.61;417.02;1.36;0.69;244;246.81;246.05;1.5;1.5;1.5;855;289;Ok;none;-------;-------;8237.48;224;2000.41;1929.1;1117;49.99;7;3000;633.42;419.56;1319;689;244.73;247.21;246.47;1.52;1.51;1.52;835;289;Ok;none;-------;-------;8687.61;230;2003.11;1935.67;1154;49.99;11;3000;627.28;416.73;1421;727;243.15;245.28;244.5;1.58;1.57;1.58;891;303;Ok;none;-------;-------;2.56;1.5;2.9;86;Ok
06.01.2013 09:55;78566.44;2131;18055.36;17491.39;9491;49.99;10;3000;633.85;421.36;1.44;0.73;2.13;1.7;2.9;91;1.62;1.61;1.62;7285;;;;2458;Ok;10337.49;249;2340.3;2270.46;1190;49.99;11;3000;635.39;424;1.46;0.73;244.79;246.99;246.26;1.62;1.6;1.62;929;309;Ok;none;-------;-------;10312.77;253;2345.96;2275.05;1185;49.99;11;3000;639.08;421.44;1.43;0.72;244.66;246.97;246.21;1.61;1.59;1.62;916;304;Ok;none;-------;-------;10253.31;251;2339.02;2268.7;1213;49.99;11;3000;619.08;415.48;1.49;0.77;244.82;245.38;244.53;1.66;1.65;1.65;921;319;Ok;none;-------;-------;10256.31;253;2331.93;2266.95;1174;49.99;8;3000;633.22;422.54;1433;713;243.1;247.01;244.42;1.6;1.59;1.61;907;301;Ok;none;-------;-------;10265.2;316;2348.02;2274.81;1155;49.99;10;3000;636.03;424.22;1.39;0.7;244.26;246.6;245.49;1.58;1.57;1.57;884;297;Ok;none;-------;-------;10216.09;355;2346.43;2270.49;1161;49.99;11;3000;636.33;421.06;1.42;0.72;244.03;246.83;245.97;1.58;1.57;1.58;900;302;Ok;none;-------;-------;8237.57;224;2000.49;1929.18;1175;49.99;9;3000;642.75;424.83;1362;712;244.76;247.22;246.39;1.6;1.58;1.6;875;302;Ok;none;-------;-------;8687.71;230;2003.19;1935.75;1238;49.99;11;3000;628.99;417.31;1517;777;243.2;245.32;244.44;1.69;1.69;1.69;953;324;Ok;none;-------;-------;2.13;1.7;2.9;91;Ok
06.01.2013 10:00;78567.3;2131;18056.02;17492.06;9390;49.99;10;3000;631.86;419.42;1.43;0.73;2.01;1.9;3;90;1.6;1.59;1.6;7208;;;;2432;Ok;10337.6;249;2340.39;2270.54;1176;49.99;11;3000;633.74;421.11;1.45;0.73;244.42;246.88;246.1;1.6;1.58;1.61;919;306;Ok;none;-------;-------;10312.88;253;2346.04;2275.13;1174;49.99;11;3000;636.53;419.9;1.43;0.72;244.28;246.84;246.03;1.6;1.58;1.61;907;301;Ok;none;-------;-------;10253.42;251;2339.11;2268.78;1196;49.99;10;3000;618.98;415.55;1.46;0.76;244.44;245.28;244.37;1.64;1.62;1.63;905;314;Ok;none;-------;-------;10256.41;253;2332.01;2267.03;1164;49.99;10;3000;631.94;419.73;1424;712;242.73;246.89;244.26;1.59;1.58;1.6;899;298;Ok;none;-------;-------;10265.3;316;2348.11;2274.9;1147;49.99;11;3000;633.53;421.77;1.39;0.7;243.87;246.47;245.31;1.57;1.56;1.56;877;295;Ok;none;-------;-------;10216.19;355;2346.52;2270.57;1149;49.99;10;3000;634.44;418.9;1.41;0.72;243.64;246.7;245.79;1.57;1.56;1.56;891;299;Ok;none;-------;-------;8237.68;224;2000.58;1929.27;1165;49.99;11;3000;638.17;421.46;1364;713;244.37;247.09;246.21;1.59;1.57;1.59;870;300;Ok;none;-------;-------;8687.82;230;2003.27;1935.84;1219;49.99;11;3000;627.62;416.97;1499;766;242.82;245.2;244.28;1.67;1.66;1.67;940;319;Ok;none;-------;-------;2.01;1.9;3;90;Ok
06.01.2013 10:05;78568.38;2131;18056.69;17492.73;11488;49.99;10;3000;631.76;420.03;1.75;0.89;2;2.1;3;110;1.96;1.95;1.95;8818;;;;2972;Ok;10337.74;249;2340.47;2270.62;1442;49.99;10;3000;633.37;422.13;1.76;0.89;244.53;247.02;246.39;1.96;1.95;1.96;1116;374;Ok;none;-------;-------;10313.01;253;2346.13;2275.22;1440;49.99;11;3000;634.48;420.49;1.76;0.88;244.39;246.98;246.33;1.96;1.94;1.96;1116;369;Ok;none;-------;-------;10253.55;251;2339.19;2268.86;1442;49.99;9;3000;624.26;418.57;1.76;0.9;244.53;245.41;244.66;1.97;1.96;1.96;1095;378;Ok;none;-------;-------;10256.55;253;2332.09;2267.12;1430;49.99;10;3000;631.7;418.22;1751;878;242.85;247.04;244.56;1.95;1.94;1.95;1106;367;Ok;none;-------;-------;10265.44;316;2348.19;2274.98;1418;49.99;10;3000;632.03;419.69;1.72;0.87;243.97;246.6;245.59;1.94;1.93;1.92;1085;364;Ok;none;-------;-------;10216.33;355;2346.6;2270.66;1416;49.99;10;3000;632.38;419.79;1.73;0.88;243.74;246.83;246.09;1.93;1.92;1.92;1091;368;Ok;none;-------;-------;8237.81;224;2000.66;1929.35;1430;49.99;11;3000;635.09;420.84;1697;877;244.47;247.23;246.5;1.95;1.93;1.94;1078;369;Ok;none;-------;-------;8687.96;230;2003.36;1935.92;1470;49.99;10;3000;630.8;420.51;1794;911;242.94;245.35;244.58;2.01;2;2.01;1131;383;Ok;none;-------;-------;2;2.1;3;110;Ok
